name,ratings,num_ratings,processor,ram,os,storage,display,price,org_price,Brand,num_reviews,ram_type,Discount
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Dell Inspiron 7000 Core i5 6th Gen - (8 GB/1 TB HDD/8 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,3.0,13.0,Intel Core i5 Processor (6th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|8 GB SSD,39.62,88768,,Dell,3.0,DDR3,
Dell G5 15 SE Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/AMD Radeon RX 5...,3.7,62.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,39.62,74990,83752.0,Dell,17.0,DDR4,10.461839717260483
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light Laptop,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,52990,79990.0,Avita,,DDR3,33.754219277409675
Asus VivoBook S14 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S410UA-EB720T Thin and ...,4.6,50.0,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56,81990,,Asus,11.0,DDR4,
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN019P Thin and Light Laptop,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,52990,79990.0,Avita,,DDR3,33.754219277409675
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
Acer Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 980...,,,Intel Core i7 Processor (6th Gen),16,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,179990,,Acer,,DDR4,
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,52990,79990.0,Avita,,DDR3,33.754219277409675
Acer NITRO 5 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce ...,4.4,25.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,43.94,74990,129999.0,Acer,3.0,DDR4,42.31494088416065
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Avita Liber Core i3 8th Gen - (8 GB/128 GB SSD/Windows 10 Home) NS14A2IN187P Thin and Light Laptop,4.3,7.0,Intel Core i3 Processor (8th Gen),8,64 bit Windows 10 Operating System,128 GB SSD,35.56,38990,45990.0,Avita,1.0,DDR4,15.220700152207002
Acer Swift 3 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF313-51 Thin and Light Laptop,4.0,73.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,54990,70176.0,Acer,16.0,DDR4,21.63987688098495
Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-15IKB Laptop,4.2,4355.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,46990,62290.0,Lenovo,554.0,DDR4,24.562530101139828
HP 14s Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s-DR1008TU Thin and Light Laptop,4.4,61.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,46790,51483.0,HP,11.0,DDR4,9.11563040226871
HP Pavilion Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce G...,3.3,3.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,94543,,HP,1.0,DDR4,
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
HP Pavilion 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 13-an0046tu Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.78,72990,79251.0,HP,,DDR4,7.900215770148011
HP 15 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) 15-db1069AU Laptop,4.1,984.0,AMD Ryzen 3 Dual Core Processor,4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,32182.0,HP,152.0,DDR4,0.596606798831645
HP 15s Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 15s-fr1004tu Thin and Light Laptop,4.4,602.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,512 GB SSD,39.62,41990,45711.0,HP,89.0,DDR4,8.14027258209184
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
HP 14s Ryzen 5 Quad Core 3500U 3rd Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0093AU Thin ...,4.5,187.0,AMD Ryzen 5 Quad Core Processor (3rd Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56,48490,52728.0,HP,35.0,DDR4,8.037475345167651
iBall CompBook Pentium Quad Core - (4 GB/32 GB EMMC Storage/Windows 10 Home) Premio v3.0 Laptop,3.8,1174.0,Intel Pentium Quad Core Processor,4,64 bit Windows 10 Operating System,,35.56,13990,19999.0,iBall,213.0,DDR3,30.046502325116254
HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1...,,,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,137098,,HP,,DDR4,
HP 250 G7 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 22A67PA Laptop,4.5,64.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,512 GB SSD,39.62,40955,47887.0,HP,8.0,DDR4,14.475744982980768
HP 15s Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Notebook -15s Laptop,4.4,57.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,59999,63244.0,HP,7.0,DDR4,5.130921510340902
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Asus ZenBook Duo Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX481FL-BM5811T Th...,5.0,4.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,92490,111990.0,Asus,1.0,DDR4,17.412268952585052
HP 14s Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14s-cf3006TU Thin and Light Laptop,4.2,160.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,35.56,37490,43296.0,HP,22.0,DDR4,13.410014781966002
HP Pavilion Gaming 16 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,4.7,11.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,40.89,78990,91713.0,HP,2.0,DDR4,13.872624382584803
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
HP Omen Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2070 Super...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,169990,195647.0,HP,,DDR4,13.11392456822747
Asus ZenBook 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX425JA-BM076TS Thin and Light La...,4.9,18.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,82990,98990.0,Asus,2.0,DDR4,16.163248813011418
HP Omen Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650) 15-...,4.6,24.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,39.62,85990,90055.0,HP,5.0,DDR4,4.513908167231136
Asus ZenBook Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX325JA-EG135TS Thin and Light Lapto...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,81990,98990.0,Asus,,DDR4,17.173451863824628
HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 13-AY0045AU 2 in 1 Laptop,4.7,24.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,33.78,78990,91583.0,HP,12.0,DDR4,13.75036851817477
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
HP Pavilion x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dh1179TU 2 in 1 Laptop,4.6,79.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,64990,81868.0,HP,7.0,DDR4,20.61611374407583
Dell Inspiron 3000 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 3593 Laptop,3.9,82.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,40817,41670.0,Dell,14.0,DDR4,2.047036237101032
HP Pavilion Gaming 15 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,4.8,5.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,76390,81868.0,HP,0.0,DDR4,6.691259100014657
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
HP Spectre x360 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro/4 GB Graphics) 15-eb0014tx 2 in 1 ...,,,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,39.62,190990,210520.0,HP,,DDR4,9.277028310849325
HP Spectre x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) 15-eb0033tx 2 in 1 La...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,39.62,199999,233912.0,HP,,DDR4,14.498187352508635
HP Pavilion Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,4.2,6.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,74990,81868.0,HP,0.0,DDR4,8.401328968583574
Dell Inspiron 13 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/2 GB Graphics) 5370 Thin and ...,4.2,120.0,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.02,70999,81407.0,Dell,19.0,DDR4,12.78514132691292
HP 12b Celeron Dual Core - (4 GB/Chrome OS) 12b-ca0010TU Chromebook,,,Intel Celeron Dual Core Processor,4,64 bit Chrome Operating System,,30.48,34990,38513.0,HP,,DDR4,9.147560563965413
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
HP 14c Core i5 10th Gen - (8 GB/128 GB EMMC Storage/Chrome OS) 14c-ca0009TU 2 in 1 Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Chrome Operating System,,35.56,66990,76524.0,HP,,DDR4,12.458836443468716
Asus ZenBook Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) UX325JA-EG137TS Thin and Light Laptop,4.8,9.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,33.78,109990,122990.0,Asus,2.0,DDR4,10.569965037807952
HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650 Ti) 15...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB SSD,39.62,99490,106429.0,HP,,DDR4,6.519839517424762
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-DR1000TX Thin a...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,67990,74950.0,HP,,DDR4,9.286190793862575
HP Pavilion Ryzen 7 Quad Core 3750H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.1,10.0,AMD Ryzen 7 Quad Core Processor,8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,84988,85697.0,HP,0.0,DDR4,0.8273335122583054
Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA Geforce ...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,89998,105090.0,Lenovo,,DDR4,14.361023884289656
Asus ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG058T Thin and Light Lap...,4.5,290.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,72990,78990.0,Asus,42.0,DDR3,7.59589821496392
Dell Inspiron Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 359...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,68990,73408.0,Dell,,DDR4,6.018417611159546
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
HP 15s Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0051TU Thin and Light Laptop,,,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,61490,65519.0,HP,,DDR4,6.149361253987393
HP 15s Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2040tu Thin and Light Laptop,4.1,85.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,60115,60915.0,HP,7.0,DDR4,1.3133054255930394
Acer Aspire 5 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G-5206 Laptop,3.5,49.0,Intel Core i5 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,46990,63999.0,Acer,14.0,DDR4,26.576977765277583
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Dell Inspiron Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 15-...,4.4,11.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,69490,78427.0,Dell,1.0,DDR4,11.395310288548586
Asus E410 Pentium Quad Core - (4 GB/256 GB SSD/Windows 10) E410MA-EK321T Laptop,,,Intel Pentium Quad Core Processor,4,Windows 10 Operating System,256 GB SSD,35.56,31990,32990.0,Asus,,DDR4,3.031221582297666
HP 15 Ryzen 5 Dual Core 2200U - (4 GB/1 TB HDD/Windows 10 Home) 15-db1061AU Laptop,3.8,17.0,AMD Ryzen 5 Dual Core Processor,4,64 bit Windows 10 Operating System,1 TB HDD,39.62,41390,42000.0,HP,3.0,DDR4,1.4523809523809523
Asus VivoBook S Series Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S430FA-EB039T Thin...,4.4,13840.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56,54990,75990.0,Asus,1962.0,DDR4,27.63521515988946
Asus Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X409FA-EK502T Laptop,4.5,25.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,56990,,Asus,5.0,DDR4,
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK295T Thin and Light Lapt...,4.4,2176.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,62990,,Asus,291.0,DDR4,
Dell Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 7391 2 in 1 Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,97000,98000.0,Dell,,DDR4,1.0204081632653061
Lenovo Legion Y530 Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,4.5,8.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62,75990,95000.0,Lenovo,1.0,DDR4,20.010526315789473
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,3.5,826.0,AMD APU Dual Core A4 Processor,4,64 bit Windows 10 Operating System,,35.56,20990,21325.0,Lenovo,120.0,DDR4,1.570926143024619
Lenovo Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) IP 720S Thin and Light Laptop,2.3,4.0,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,33.78,99600,,Lenovo,0.0,DDR4,
Lenovo THINKPAD E14 Core i5 10th Gen - (8 GB/500 GB HDD/Windows 10 Pro) E14 Business Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,500 GB HDD,35.56,71150,79990.0,Lenovo,,DDR4,11.051381422677835
Lenovo THINKPAD E14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) E14 Business Laptop,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,81990,89900.0,Lenovo,,DDR4,8.798665183537263
Asus Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) R540UB-DM1043T Laptop,3.9,496.0,Intel Core i5 Processor (8th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,52990,,Asus,100.0,DDR4,
Asus VivoBook S Series Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S430FA-EB156T Thin...,4.4,13840.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56,75990,,Asus,1962.0,DDR4,
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.8,56.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,55990,79690.0,Lenovo,6.0,DDR4,29.740243443342955
Asus Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X409FA-EK555T Laptop,4.3,37.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,56990,,Asus,4.0,DDR4,
Lenovo Ideapad S540 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S540-13IML Thin...,4.3,4.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,85999,111890.0,Lenovo,0.0,DDR4,23.139690767718296
Asus VivoBook 15 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X512FL-EJ2...,4.6,12.0,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62,79900,,Asus,3.0,DDR4,
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.3,201.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,51990,74090.0,Lenovo,33.0,DDR4,29.828586853826426
Lenovo Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Pro) L490 Business Laptop,,,Intel Core i5 Processor (8th Gen),8,Windows 10 Operating System,512 GB SSD,35.56,72990,95000.0,Lenovo,,DDR4,23.16842105263158
Lenovo Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Pro) V130-14IKB Notebook,,,Intel Core i3 Processor (7th Gen),4,Windows 10 Operating System,1 TB HDD,35.56,41999,57567.0,Lenovo,,DDR3,27.043271318637412
Asus VivoBook 14 Ryzen 5 Quad Core 3500U 2nd Gen - (8 GB/512 GB SSD/Windows 10 Home) X412DA-EK504T Thi...,4.4,66.0,AMD Ryzen 5 Quad Core Processor (2nd Gen),8,64 bit Windows 10 Operating System,512 GB SSD,35.56,52990,,Asus,10.0,DDR4,
HP Pavilion Gaming Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,40.89,76390,81868.0,HP,,DDR4,6.691259100014657
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,4.2,170.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,95000,97890.0,Lenovo,15.0,DDR4,2.9522933905404023
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,4.0,431.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,42990,66190.0,Lenovo,62.0,DDR4,35.05061187490558
Asus VivoBook S14 Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S410UA-EB409T Laptop,4.4,969.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56,68990,,Asus,176.0,DDR4,
Lenovo Ideapad 330 Core i5 8th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) 330-15IKB Laptop,4.2,6970.0,Intel Core i5 Processor (8th Gen),8,DOS Operating System,1 TB HDD,39.62,56999,,Lenovo,968.0,DDR4,
Lenovo Ideapad 330 Core i3 7th Gen - (4 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) 330-...,4.1,107.0,Intel Core i3 Processor (7th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,50000,,Lenovo,16.0,DDR4,
Lenovo Ideapad S145 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S145-15IIL Thin and Light Lapto...,4.3,20.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,39.62,31990,42490.0,Lenovo,4.0,DDR4,24.71169686985173
HP 14q Core i3 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14q-cs0023TU Thin and Light Laptop,4.3,2604.0,Intel Core i3 Processor (7th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,35.56,35811,,HP,343.0,DDR4,
HP 15s Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0093TU Thin and Light Laptop,4.2,1171.0,Intel Core i3 Processor (8th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,39.62,43781,,HP,137.0,DDR4,
Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,,,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,33.78,95695,,Lenovo,,DDR4,
Lenovo Ideapad 330 Ryzen 5 Quad Core 2500U - (8 GB/1 TB HDD/DOS) 330-15ARR U Laptop,4.1,4073.0,AMD Ryzen 5 Quad Core Processor,8,DOS Operating System,1 TB HDD,39.62,50000,,Lenovo,770.0,DDR4,
